Hand_ID,Seed,Trials,Recommended Bid,Best Score,Second Best Score,Score Gap
167,61,1000,1,10.844,7.854,2.9899999999999993
167,12,1000,1,10.869,8.191,2.677999999999999
167,38,1000,1,10.775,6.46,4.315
167,29,1000,1,10.845,7.914,2.931000000000001
167,84,1000,1,10.881,7.344,3.537
167,61,10000,1,10.8755,7.9574,2.918100000000001
167,12,10000,1,10.8806,7.8297,3.0508999999999995
167,38,10000,1,10.844,7.745,3.0989999999999993
167,29,10000,1,10.8274,8.0409,2.7865
167,84,10000,1,10.8311,7.7615,3.0695999999999994
168,61,1000,3,29.517,21.756,7.760999999999999
168,12,1000,3,29.502,21.741,7.760999999999999
168,38,1000,3,29.462,21.76,7.701999999999998
168,29,1000,3,29.488,21.727,7.760999999999999
168,84,1000,3,29.844,21.788,8.056000000000001
168,61,10000,3,29.5475,21.757,7.790499999999998
168,12,10000,3,29.5294,21.7448,7.7845999999999975
168,38,10000,3,29.6542,21.7516,7.9026
168,29,10000,3,29.5607,21.7525,7.808199999999999
168,84,10000,3,29.7352,21.7677,7.967499999999998
169,61,1000,1,10.871,7.763,3.1080000000000005
169,12,1000,1,10.882,7.149,3.7329999999999997
169,38,1000,1,10.796,6.109,4.686999999999999
169,29,1000,1,10.768,6.765,4.003000000000001
169,84,1000,1,10.74,5.547,5.1930000000000005
169,61,10000,1,10.7961,6.3218,4.4742999999999995
169,12,10000,1,10.8189,6.6211,4.197799999999999
169,38,10000,1,10.7893,6.1668,4.6225000000000005
169,29,10000,1,10.7801,6.1775,4.602599999999999
169,84,10000,1,10.7872,5.9483,4.838900000000001
170,61,1000,1,10.241,4.901,5.34
170,12,1000,1,10.419,5.699,4.720000000000001
170,38,1000,1,10.297,5.307,4.99
170,29,1000,1,10.279,4.587,5.692
170,84,1000,1,10.413,6.24,4.173
170,61,10000,1,10.3207,5.457,4.863700000000001
170,12,10000,1,10.3679,5.1322,5.2357000000000005
170,38,10000,1,10.3444,5.64,4.704400000000001
170,29,10000,1,10.3858,5.4619,4.9239
170,84,10000,1,10.3687,5.2774,5.0913
171,61,1000,1,10.083,-5.088,15.171
171,12,1000,1,9.907,-5.279,15.186
171,38,1000,1,10.06,-5.539,15.599
171,29,1000,1,9.987,-5.279,15.266
171,84,1000,1,10.15,-4.515,14.665
171,61,10000,1,9.9964,-5.1469,15.1433
171,12,10000,1,10.0782,-5.4008,15.479000000000001
171,38,10000,1,10.0288,-5.1934,15.2222
171,29,10000,1,10.0351,-5.199,15.2341
171,84,10000,1,10.0406,-5.1564,15.197
172,61,1000,2,16.492,11.431,5.061000000000002
172,12,1000,2,16.668,11.412,5.2559999999999985
172,38,1000,2,15.87,11.374,4.495999999999999
172,29,1000,2,16.525,11.425,5.099999999999998
172,84,1000,2,16.699,11.423,5.276000000000002
172,61,10000,2,16.3037,11.4003,4.9033999999999995
172,12,10000,2,16.5687,11.404,5.1647
172,38,10000,2,16.4344,11.412,5.022399999999999
172,29,10000,2,16.2949,11.4051,4.889799999999999
172,84,10000,2,16.2336,11.3984,4.835199999999999
173,61,1000,1,8.825,-7.174,15.998999999999999
173,12,1000,1,9.034,-8.258,17.292
173,38,1000,1,8.933,-8.669,17.602
173,29,1000,1,8.918,-9.132,18.049999999999997
173,84,1000,1,9.048,-8.771,17.819000000000003
173,61,10000,1,8.8489,-8.7664,17.6153
173,12,10000,1,8.9088,-8.6221,17.5309
173,38,10000,1,8.9011,-8.294,17.1951
173,29,10000,1,8.9808,-8.4074,17.3882
173,84,10000,1,8.8719,-8.6854,17.557299999999998
174,61,1000,2,20.544,17.929,2.615000000000002
174,12,1000,2,20.413,18.626,1.786999999999999
174,38,1000,2,20.281,18.595,1.686
174,29,1000,2,20.501,19.795,0.7059999999999995
174,84,1000,2,20.519,19.242,1.2769999999999975
174,61,10000,2,20.4131,19.1063,1.306799999999999
174,12,10000,2,20.4566,19.1806,1.2760000000000034
174,38,10000,2,20.4153,18.6778,1.7374999999999972
174,29,10000,2,20.2348,18.931,1.303799999999999
174,84,10000,2,20.4421,19.3534,1.0886999999999993
175,61,1000,5,43.378,41.704,1.6739999999999995
175,12,1000,5,44.438,41.774,2.6640000000000015
175,38,1000,5,42.875,41.696,1.179000000000002
175,29,1000,5,43.222,41.647,1.5750000000000028
175,84,1000,5,43.07,41.693,1.3770000000000024
175,61,10000,5,43.3712,41.717,1.654200000000003
175,12,10000,5,44.0515,41.7439,2.3076000000000008
175,38,10000,5,42.9367,41.7181,1.2186000000000021
175,29,10000,5,43.8052,41.7173,2.0878999999999976
175,84,10000,5,43.4109,41.7091,1.7017999999999986
176,61,1000,3,22.887,21.498,1.3889999999999993
176,12,1000,3,23.609,21.472,2.1370000000000005
176,38,1000,3,23.19,21.426,1.764000000000003
176,29,1000,3,22.387,21.43,0.9570000000000007
176,84,1000,3,22.544,21.429,1.115000000000002
176,61,10000,3,22.6696,21.449,1.2205999999999975
176,12,10000,3,23.2999,21.4714,1.8285000000000018
176,38,10000,3,23.0267,21.442,1.5847000000000016
176,29,10000,3,22.974,21.4424,1.531600000000001
176,84,10000,3,22.8187,21.4561,1.3626000000000005
177,61,1000,1,10.871,9.401,1.4700000000000006
177,12,1000,1,10.878,9.954,0.9239999999999995
177,38,1000,1,10.935,9.952,0.9830000000000005
177,29,1000,1,10.936,9.894,1.0419999999999998
177,84,1000,1,10.899,10.228,0.6709999999999994
177,61,10000,1,10.8834,9.7779,1.1054999999999993
177,12,10000,1,10.9163,10.019,0.8972999999999995
177,38,10000,1,10.9266,9.9804,0.946200000000001
177,29,10000,1,10.8851,9.8673,1.0177999999999994
177,84,10000,1,10.9208,9.9083,1.0124999999999993
178,61,1000,1,10.432,7.804,2.628
178,12,1000,1,10.669,10.026,0.6430000000000007
178,38,1000,1,10.603,8.79,1.8130000000000006
178,29,1000,1,10.6,9.197,1.4030000000000005
178,84,1000,1,10.717,9.467,1.25
178,61,10000,1,10.5852,9.3171,1.2681000000000004
178,12,10000,1,10.6517,9.4617,1.1899999999999995
178,38,10000,1,10.6392,9.4496,1.1896000000000004
178,29,10000,1,10.5843,9.3414,1.2429000000000006
178,84,10000,1,10.6137,9.2863,1.327399999999999
179,61,1000,0,23.8,-2.296,26.096
179,12,1000,0,21.8,-2.105,23.905
179,38,1000,0,24.4,-2.371,26.770999999999997
179,29,1000,0,25.4,-2.471,27.871
179,84,1000,0,23.8,-2.319,26.119
179,61,10000,0,23.1,-2.2416,25.3416
179,12,10000,0,23.18,-2.2546,25.4346
179,38,10000,0,23.08,-2.24,25.32
179,29,10000,0,22.78,-2.2099,24.989900000000002
179,84,10000,0,22.4,-2.1723,24.5723
180,61,1000,1,9.679,-9.346,19.025
180,12,1000,1,9.764,-9.907,19.671
180,38,1000,1,9.588,-10.703,20.290999999999997
180,29,1000,1,10.043,-9.908,19.951
180,84,1000,1,9.822,-10.104,19.926
180,61,10000,1,9.8112,-9.9915,19.8027
180,12,10000,1,9.8247,-10.3335,20.1582
180,38,10000,1,9.7911,-10.2336,20.0247
180,29,10000,1,9.829,-9.8571,19.686100000000003
180,84,10000,1,9.7773,-10.0929,19.8702
181,61,1000,4,37.405,31.821,5.584
181,12,1000,4,36.912,31.862,5.050000000000001
181,38,1000,4,38.098,31.863,6.234999999999999
181,29,1000,4,37.278,31.833,5.445
181,84,1000,4,36.541,31.747,4.793999999999997
181,61,10000,4,37.2158,31.78,5.4358
181,12,10000,4,37.2911,31.7864,5.5047
181,38,10000,4,37.0767,31.7853,5.291400000000003
181,29,10000,4,37.5134,31.7973,5.716099999999997
181,84,10000,4,37.1993,31.7714,5.427900000000001
182,61,1000,1,6.695,-9.058,15.753
182,12,1000,1,6.375,-10.346,16.721
182,38,1000,1,6.515,-10.541,17.056
182,29,1000,1,6.817,-10.422,17.239
182,84,1000,1,6.555,-9.663,16.218
182,61,10000,1,6.4272,-9.7935,16.2207
182,12,10000,1,6.5369,-9.9675,16.5044
182,38,10000,1,6.3458,-10.193,16.5388
182,29,10000,1,6.4914,-9.7309,16.2223
182,84,10000,1,6.591,-10.022,16.613
183,61,1000,3,23.613,20.781,2.8320000000000007
183,12,1000,3,22.787,20.501,2.285999999999998
183,38,1000,3,22.749,20.642,2.1069999999999993
183,29,1000,3,23.105,20.484,2.6209999999999987
183,84,1000,3,21.769,20.566,1.2029999999999994
183,61,10000,3,22.623,20.6003,2.0227000000000004
183,12,10000,3,22.4738,20.5946,1.8792000000000009
183,38,10000,3,22.86,20.615,2.245000000000001
183,29,10000,3,22.534,20.6179,1.9161000000000001
183,84,10000,3,22.5224,20.6139,1.9085
184,61,1000,2,16.51,11.371,5.139000000000001
184,12,1000,2,16.705,11.332,5.3729999999999976
184,38,1000,2,15.834,11.28,4.554
184,29,1000,2,16.326,11.323,5.003
184,84,1000,2,16.531,11.294,5.236999999999998
184,61,10000,2,16.2878,11.3003,4.987500000000001
184,12,10000,2,16.181,11.291,4.890000000000001
184,38,10000,2,16.1457,11.2888,4.856900000000001
184,29,10000,2,16.1292,11.2859,4.843300000000001
184,84,10000,2,16.3457,11.2918,5.0539000000000005
185,61,1000,6,57.758,51.852,5.906000000000006
185,12,1000,6,58.839,51.762,7.076999999999998
185,38,1000,6,58.934,51.838,7.0959999999999965
185,29,1000,6,59.396,51.624,7.7719999999999985
185,84,1000,6,58.644,51.805,6.838999999999999
185,61,10000,6,58.702,51.7921,6.9099
185,12,10000,6,58.3572,51.7262,6.631
185,38,10000,6,58.6872,51.793,6.894199999999998
185,29,10000,6,58.711,51.7711,6.9399000000000015
185,84,10000,6,58.6501,51.7735,6.876600000000003
186,61,1000,3,25.113,21.362,3.7510000000000012
186,12,1000,3,24.88,21.346,3.533999999999999
186,38,1000,3,25.584,21.441,4.143000000000001
186,29,1000,3,24.962,21.329,3.632999999999999
186,84,1000,3,24.841,21.406,3.4350000000000023
186,61,10000,3,25.6115,21.4253,4.1861999999999995
186,12,10000,3,25.5729,21.3983,4.174600000000002
186,38,10000,3,25.6599,21.4305,4.229400000000002
186,29,10000,3,25.5828,21.4202,4.162599999999998
186,84,10000,3,25.3467,21.4022,3.944499999999998
187,61,1000,1,10.806,5.883,4.922999999999999
187,12,1000,1,10.86,6.717,4.143
187,38,1000,1,10.827,6.021,4.806
187,29,1000,1,10.827,6.372,4.455
187,84,1000,1,10.856,6.596,4.26
187,61,10000,1,10.8508,6.6571,4.1937
187,12,10000,1,10.8529,6.6514,4.2015
187,38,10000,1,10.8582,6.4266,4.4316
187,29,10000,1,10.8516,6.4239,4.4277
187,84,10000,1,10.868,6.764,4.104
188,61,1000,2,15.904,11.115,4.789
188,12,1000,2,15.465,11.145,4.32
188,38,1000,2,15.856,11.126,4.73
188,29,1000,2,15.751,11.138,4.6129999999999995
188,84,1000,2,16.515,11.181,5.334000000000001
188,61,10000,2,16.0628,11.1477,4.915099999999999
188,12,10000,2,16.0432,11.1476,4.895599999999998
188,38,10000,2,15.8675,11.1276,4.7399000000000004
188,29,10000,2,15.9699,11.1403,4.829600000000001
188,84,10000,2,16.0959,11.1496,4.946300000000001
189,61,1000,2,20.101,11.569,8.531999999999998
189,12,1000,2,20.143,11.611,8.532
189,38,1000,2,20.156,11.585,8.570999999999998
189,29,1000,2,20.034,11.58,8.453999999999999
189,84,1000,2,19.848,11.589,8.258999999999999
189,61,10000,2,20.0526,11.6025,8.450100000000003
189,12,10000,2,20.0777,11.6042,8.4735
189,38,10000,2,20.0398,11.6092,8.4306
189,29,10000,2,19.9956,11.6001,8.3955
189,84,10000,2,20.0878,11.6104,8.477400000000001
190,61,1000,1,8.791,0.189,8.602
190,12,1000,1,9.108,0.03,9.078000000000001
190,38,1000,1,9.154,0.875,8.279
190,29,1000,1,9.209,0.909,8.299999999999999
190,84,1000,1,8.746,0.399,8.347000000000001
190,61,10000,1,9.0078,0.7674,8.2404
190,12,10000,1,8.9354,0.1309,8.804499999999999
190,38,10000,1,8.9756,0.6328,8.3428
190,29,10000,1,8.975,0.8389,8.136099999999999
190,84,10000,1,8.9712,0.4489,8.5223
191,61,1000,5,49.055,43.376,5.679000000000002
191,12,1000,5,49.228,42.278,6.950000000000003
191,38,1000,5,50.446,45.152,5.293999999999997
191,29,1000,5,49.462,43.026,6.436
191,84,1000,5,48.924,43.583,5.341000000000001
191,61,10000,5,49.4383,43.6549,5.7834
191,12,10000,5,49.5799,43.7536,5.826300000000003
191,38,10000,5,49.3455,42.94,6.4055000000000035
191,29,10000,5,49.463,43.0784,6.384599999999999
191,84,10000,5,49.6675,43.061,6.606499999999997
192,61,1000,2,13.044,11.077,1.9670000000000005
192,12,1000,2,12.238,11.091,1.1470000000000002
192,38,1000,2,12.623,11.005,1.6179999999999986
192,29,1000,2,12.374,11.05,1.3239999999999998
192,84,1000,2,12.653,11.136,1.5170000000000012
192,61,10000,2,12.704,11.1198,1.584200000000001
192,12,10000,2,12.5731,11.0923,1.4808000000000003
192,38,10000,2,12.6746,11.0379,1.6366999999999994
192,29,10000,2,12.6411,11.0818,1.5593000000000004
192,84,10000,2,12.7523,11.0816,1.6707
193,61,1000,5,49.752,42.058,7.694000000000003
193,12,1000,5,49.625,42.11,7.515000000000001
193,38,1000,5,49.524,42.108,7.416000000000004
193,29,1000,5,49.33,42.112,7.217999999999996
193,84,1000,5,49.432,42.115,7.317
193,61,10000,5,49.487,42.0885,7.3984999999999985
193,12,10000,5,49.3548,42.101,7.253799999999998
193,38,10000,5,49.3738,42.0983,7.275500000000001
193,29,10000,5,49.4367,42.0919,7.344799999999999
193,84,10000,5,49.5579,42.0962,7.461699999999993
194,61,1000,2,11.404,11.021,0.3829999999999991
194,12,1000,1,10.96,10.563,0.39700000000000024
194,38,1000,1,11.091,10.985,0.10599999999999987
194,29,1000,1,11.057,10.073,0.984
194,84,1000,2,11.385,11.042,0.34299999999999997
194,61,10000,1,11.0317,10.704,0.3277000000000001
194,12,10000,1,11.0245,10.6245,0.40000000000000036
194,38,10000,1,11.0321,10.8312,0.20089999999999897
194,29,10000,1,11.0208,10.7108,0.3099999999999987
194,84,10000,1,11.0272,10.8673,0.15990000000000038
195,61,1000,2,20.557,16.547,4.009999999999998
195,12,1000,2,20.63,16.934,3.695999999999998
195,38,1000,2,20.374,15.934,4.4399999999999995
195,29,1000,2,20.34,16.964,3.3760000000000012
195,84,1000,2,20.532,17.034,3.498000000000001
195,61,10000,2,20.4973,16.4826,4.014699999999998
195,12,10000,2,20.4459,16.2689,4.177000000000003
195,38,10000,2,20.5451,16.1933,4.351800000000001
195,29,10000,2,20.4988,16.4725,4.026299999999999
195,84,10000,2,20.5296,16.2195,4.3100999999999985
196,61,1000,3,25.718,21.634,4.084
196,12,1000,3,25.727,21.544,4.183
196,38,1000,3,25.135,21.561,3.5740000000000016
196,29,1000,3,26.566,21.656,4.91
196,84,1000,3,25.649,21.544,4.105
196,61,10000,3,25.8251,21.5871,4.2379999999999995
196,12,10000,3,25.7518,21.5387,4.213100000000001
196,38,10000,3,25.7833,21.4967,4.2866
196,29,10000,3,26.0249,21.5783,4.4466
196,84,10000,3,25.8459,21.5881,4.2578
197,61,1000,2,19.077,12.202,6.875000000000002
197,12,1000,2,19.564,12.201,7.3629999999999995
197,38,1000,2,19.2,12.129,7.071
197,29,1000,2,19.219,12.618,6.601000000000001
197,84,1000,2,18.835,12.175,6.66
197,61,10000,2,19.2396,12.2022,7.0374
197,12,10000,2,19.2288,12.168,7.0608
197,38,10000,2,19.1604,12.1797,6.980699999999999
197,29,10000,2,19.1971,12.1776,7.019499999999999
197,84,10000,2,19.2649,12.1647,7.100200000000001
198,61,1000,2,17.817,11.877,5.9399999999999995
198,12,1000,2,17.781,11.782,5.998999999999999
198,38,1000,2,17.54,11.854,5.686
198,29,1000,2,18.097,11.825,6.272000000000002
198,84,1000,2,17.323,11.871,5.452
198,61,10000,2,17.9441,11.8242,6.1198999999999995
198,12,10000,2,17.93,11.7962,6.133799999999999
198,38,10000,2,18.035,11.8434,6.191599999999999
198,29,10000,2,17.9312,11.813,6.1182
198,84,10000,2,17.8291,11.8361,5.993
199,61,1000,5,50.912,47.422,3.490000000000002
199,12,1000,5,50.537,46.514,4.022999999999996
199,38,1000,5,50.909,48.49,2.418999999999997
199,29,1000,5,50.537,46.633,3.9039999999999964
199,84,1000,5,50.884,48.465,2.418999999999997
199,61,10000,5,50.8764,47.3726,3.5037999999999982
199,12,10000,5,50.7982,47.2116,3.5866000000000042
199,38,10000,5,50.7295,47.0463,3.6831999999999994
199,29,10000,5,50.7254,47.3497,3.375700000000002
199,84,10000,5,50.8809,47.5813,3.299599999999998
200,61,1000,4,38.922,32.074,6.847999999999999
200,12,1000,4,38.647,34.07,4.576999999999998
200,38,1000,4,38.421,33.49,4.930999999999997
200,29,1000,4,39.195,32.05,7.145000000000003
200,84,1000,4,39.374,34.275,5.099000000000004
200,61,10000,4,39.176,32.0787,7.097300000000004
200,12,10000,4,39.2084,32.7566,6.451799999999999
200,38,10000,4,39.2148,32.0859,7.1288999999999945
200,29,10000,4,39.2194,32.2585,6.960900000000002
200,84,10000,4,39.3448,32.559,6.785800000000002
